# Iterations, accuracy
0.000000000000000000e+00,7.263333201408386230e-01
1.956521739130434753e+03,7.304999828338623047e-01
3.913043478260869506e+03,7.340555787086486816e-01
5.869565217391304031e+03,7.350555658340454102e-01
7.826086956521739012e+03,7.357777953147888184e-01
9.782608695652173992e+03,7.353333234786987305e-01
1.173913043478260806e+04,7.366666793823242188e-01
1.369565217391304395e+04,7.366666793823242188e-01
1.565217391304347802e+04,7.361111044883728027e-01
1.760869565217391209e+04,7.364444732666015625e-01
1.956521739130434798e+04,7.361666560173034668e-01
2.152173913043478387e+04,7.358333468437194824e-01
2.347826086956521613e+04,7.358888983726501465e-01
2.543478260869565202e+04,7.360555529594421387e-01
2.739130434782608791e+04,7.362777590751647949e-01
2.934782608695652016e+04,7.360555529594421387e-01
3.130434782608695605e+04,7.363333702087402344e-01
3.326086956521739194e+04,7.365555763244628906e-01
3.521739130434782419e+04,7.357222437858581543e-01
3.717391304347826372e+04,7.363333702087402344e-01
3.913043478260869597e+04,7.360000014305114746e-01
4.108695652173912822e+04,7.366666793823242188e-01
4.304347826086956775e+04,7.361111044883728027e-01
4.500000000000000000e+04,7.361666560173034668e-01
