# Iterations, accuracy
0.000000000000000000e+00,7.920000553131103516e-01
1.923076923076923094e+03,7.910000085830688477e-01
3.846153846153846189e+03,7.940000295639038086e-01
5.769230769230769511e+03,7.990000247955322266e-01
7.692307692307692378e+03,7.965000271797180176e-01
9.615384615384615245e+03,7.955000400543212891e-01
1.153846153846153902e+04,7.955000400543212891e-01
1.346153846153846098e+04,7.930000424385070801e-01
1.538461538461538476e+04,7.925000190734863281e-01
1.730769230769230853e+04,7.940000295639038086e-01
1.923076923076923049e+04,7.910000085830688477e-01
2.115384615384615245e+04,7.910000085830688477e-01
2.307692307692307804e+04,7.910000085830688477e-01
2.500000000000000000e+04,7.900000214576721191e-01
2.692307692307692196e+04,7.885000109672546387e-01
2.884615384615384755e+04,7.860000133514404297e-01
3.076923076923076951e+04,7.860000133514404297e-01
3.269230769230769147e+04,7.860000133514404297e-01
3.461538461538461706e+04,7.860000133514404297e-01
3.653846153846153902e+04,7.855000495910644531e-01
3.846153846153846098e+04,7.855000495910644531e-01
4.038461538461538294e+04,7.855000495910644531e-01
4.230769230769230489e+04,7.845000624656677246e-01
4.423076923076923413e+04,7.845000624656677246e-01
4.615384615384615608e+04,7.845000624656677246e-01
4.807692307692307804e+04,7.845000624656677246e-01
5.000000000000000000e+04,7.845000624656677246e-01
5.192307692307692196e+04,7.845000624656677246e-01
5.384615384615384392e+04,7.840000391006469727e-01
5.576923076923077315e+04,7.840000391006469727e-01
5.769230769230769511e+04,7.840000391006469727e-01
5.961538461538461706e+04,7.840000391006469727e-01
6.153846153846153902e+04,7.840000391006469727e-01
6.346153846153846098e+04,7.840000391006469727e-01
6.538461538461538294e+04,7.840000391006469727e-01
6.730769230769231217e+04,7.840000391006469727e-01
6.923076923076923413e+04,7.840000391006469727e-01
7.115384615384615608e+04,7.845000624656677246e-01
7.307692307692307804e+04,7.845000624656677246e-01
7.500000000000000000e+04,7.845000624656677246e-01
