# Iterations, accuracy
0.000000000000000000e+00,5.955000519752502441e-01
1.935483870967741950e+03,5.865000486373901367e-01
3.870967741935483900e+03,5.850000381469726562e-01
5.806451612903225396e+03,5.835000276565551758e-01
7.741935483870967801e+03,5.885000228881835938e-01
9.677419354838710206e+03,5.885000228881835938e-01
1.161290322580645079e+04,5.865000486373901367e-01
1.354838709677419320e+04,5.875000357627868652e-01
1.548387096774193560e+04,5.879999995231628418e-01
1.741935483870967801e+04,5.905000567436218262e-01
1.935483870967742041e+04,5.895000100135803223e-01
2.129032258064516282e+04,5.905000567436218262e-01
2.322580645161290158e+04,5.900000333786010742e-01
2.516129032258064399e+04,5.895000100135803223e-01
2.709677419354838639e+04,5.885000228881835938e-01
2.903225806451612880e+04,5.885000228881835938e-01
3.096774193548387120e+04,5.879999995231628418e-01
3.290322580645161361e+04,5.879999995231628418e-01
3.483870967741935601e+04,5.870000123977661133e-01
3.677419354838709842e+04,5.870000123977661133e-01
3.870967741935484082e+04,5.870000123977661133e-01
4.064516129032258323e+04,5.875000357627868652e-01
4.258064516129032563e+04,5.885000228881835938e-01
4.451612903225806804e+04,5.885000228881835938e-01
4.645161290322580317e+04,5.885000228881835938e-01
4.838709677419354557e+04,5.885000228881835938e-01
5.032258064516128798e+04,5.885000228881835938e-01
5.225806451612903038e+04,5.885000228881835938e-01
5.419354838709677279e+04,5.885000228881835938e-01
5.612903225806451519e+04,5.885000228881835938e-01
5.806451612903225760e+04,5.879999995231628418e-01
6.000000000000000000e+04,5.879999995231628418e-01
