# Iterations, accuracy
0.000000000000000000e+00,7.217222452163696289e-01
5.217391304347826008e+03,7.230555415153503418e-01
1.043478260869565202e+04,7.236111164093017578e-01
1.565217391304347802e+04,7.240000367164611816e-01
2.086956521739130403e+04,7.233333587646484375e-01
2.608695652173912822e+04,7.235555648803710938e-01
3.130434782608695605e+04,7.227777838706970215e-01
3.652173913043478387e+04,7.228333353996276855e-01
4.173913043478260806e+04,7.227777838706970215e-01
4.695652173913043225e+04,7.231110930442810059e-01
5.217391304347825644e+04,7.232778072357177734e-01
5.739130434782608791e+04,7.231110930442810059e-01
6.260869565217391209e+04,7.227777838706970215e-01
6.782608695652174356e+04,7.231667041778564453e-01
7.304347826086956775e+04,7.225555777549743652e-01
7.826086956521739194e+04,7.236666679382324219e-01
8.347826086956521613e+04,7.221111059188842773e-01
8.869565217391304031e+04,7.235000133514404297e-01
9.391304347826086450e+04,7.226111292839050293e-01
9.913043478260868869e+04,7.231667041778564453e-01
1.043478260869565129e+05,7.229999899864196777e-01
1.095652173913043516e+05,7.233889102935791016e-01
1.147826086956521758e+05,7.232222557067871094e-01
1.200000000000000000e+05,7.220000028610229492e-01
