# Iterations, accuracy
0.000000000000000000e+00,8.557778000831604004e-01
1.956521739130434753e+03,8.594444394111633301e-01
3.913043478260869506e+03,8.603333234786987305e-01
5.869565217391304031e+03,8.601666688919067383e-01
7.826086956521739012e+03,8.598889112472534180e-01
9.782608695652173992e+03,8.593888878822326660e-01
1.173913043478260806e+04,8.588333725929260254e-01
1.369565217391304395e+04,8.587777614593505859e-01
1.565217391304347802e+04,8.590000271797180176e-01
1.760869565217391209e+04,8.592222332954406738e-01
1.956521739130434798e+04,8.592222332954406738e-01
2.152173913043478387e+04,8.596667051315307617e-01
2.347826086956521613e+04,8.593888878822326660e-01
2.543478260869565202e+04,8.597778081893920898e-01
2.739130434782608791e+04,8.597778081893920898e-01
2.934782608695652016e+04,8.598333597183227539e-01
3.130434782608695605e+04,8.592222332954406738e-01
3.326086956521739194e+04,8.597222566604614258e-01
3.521739130434782419e+04,8.597222566604614258e-01
3.717391304347826372e+04,8.593888878822326660e-01
3.913043478260869597e+04,8.592777848243713379e-01
4.108695652173912822e+04,8.594999909400939941e-01
4.304347826086956775e+04,8.593888878822326660e-01
4.500000000000000000e+04,8.596667051315307617e-01
