# Iterations, accuracy
0.000000000000000000e+00,7.258889079093933105e-01
1.956521739130434753e+03,7.325000166893005371e-01
3.913043478260869506e+03,7.349444627761840820e-01
5.869565217391304031e+03,7.357777953147888184e-01
7.826086956521739012e+03,7.353888750076293945e-01
9.782608695652173992e+03,7.344999909400939941e-01
1.173913043478260806e+04,7.358888983726501465e-01
1.369565217391304395e+04,7.340000271797180176e-01
1.565217391304347802e+04,7.337777614593505859e-01
1.760869565217391209e+04,7.332222461700439453e-01
1.956521739130434798e+04,7.342777848243713379e-01
2.152173913043478387e+04,7.335555553436279297e-01
2.347826086956521613e+04,7.326666712760925293e-01
2.543478260869565202e+04,7.329444289207458496e-01
2.739130434782608791e+04,7.333889007568359375e-01
2.934782608695652016e+04,7.331111431121826172e-01
3.130434782608695605e+04,7.326111197471618652e-01
3.326086956521739194e+04,7.327777743339538574e-01
3.521739130434782419e+04,7.325000166893005371e-01
3.717391304347826372e+04,7.320555448532104492e-01
3.913043478260869597e+04,7.317222356796264648e-01
4.108695652173912822e+04,7.318888902664184570e-01
4.304347826086956775e+04,7.310000061988830566e-01
4.500000000000000000e+04,7.319444417953491211e-01
