# Iterations, accuracy
0.000000000000000000e+00,8.528333306312561035e-01
5.217391304347826008e+03,8.526111245155334473e-01
1.043478260869565202e+04,8.522778153419494629e-01
1.565217391304347802e+04,8.515000343322753906e-01
2.086956521739130403e+04,8.513888716697692871e-01
2.608695652173912822e+04,8.514444828033447266e-01
3.130434782608695605e+04,8.512777686119079590e-01
3.652173913043478387e+04,8.515555858612060547e-01
4.173913043478260806e+04,8.507778048515319824e-01
4.695652173913043225e+04,8.513888716697692871e-01
5.217391304347825644e+04,8.502222299575805664e-01
5.739130434782608791e+04,8.510555624961853027e-01
6.260869565217391209e+04,8.510000109672546387e-01
6.782608695652174356e+04,8.511666655540466309e-01
7.304347826086956775e+04,8.512222170829772949e-01
7.826086956521739194e+04,8.510555624961853027e-01
8.347826086956521613e+04,8.512777686119079590e-01
8.869565217391304031e+04,8.512777686119079590e-01
9.391304347826086450e+04,8.513333201408386230e-01
9.913043478260868869e+04,8.517777919769287109e-01
1.043478260869565129e+05,8.516666889190673828e-01
1.095652173913043516e+05,8.515000343322753906e-01
1.147826086956521758e+05,8.514444828033447266e-01
1.200000000000000000e+05,8.512777686119079590e-01
