# Iterations, accuracy
0.000000000000000000e+00,5.125000476837158203e-01
8.333333333333333940e+03,5.070000290870666504e-01
1.666666666666666788e+04,5.045000314712524414e-01
2.500000000000000000e+04,5.075000524520874023e-01
3.333333333333333576e+04,5.095000267028808594e-01
4.166666666666667152e+04,5.090000033378601074e-01
5.000000000000000000e+04,5.080000162124633789e-01
5.833333333333333576e+04,5.080000162124633789e-01
6.666666666666667152e+04,5.075000524520874023e-01
7.500000000000000000e+04,5.085000395774841309e-01
8.333333333333334303e+04,5.085000395774841309e-01
9.166666666666667152e+04,5.070000290870666504e-01
1.000000000000000000e+05,5.070000290870666504e-01
1.083333333333333430e+05,5.070000290870666504e-01
1.166666666666666715e+05,5.075000524520874023e-01
1.250000000000000146e+05,5.075000524520874023e-01
1.333333333333333430e+05,5.075000524520874023e-01
1.416666666666666861e+05,5.075000524520874023e-01
1.500000000000000000e+05,5.075000524520874023e-01
1.583333333333333430e+05,5.075000524520874023e-01
1.666666666666666861e+05,5.085000395774841309e-01
1.750000000000000000e+05,5.085000395774841309e-01
1.833333333333333430e+05,5.085000395774841309e-01
1.916666666666666861e+05,5.085000395774841309e-01
2.000000000000000000e+05,5.085000395774841309e-01
