# Iterations, accuracy
0.000000000000000000e+00,6.132777929306030273e-01
7.666666666666666288e+02,6.142777800559997559e-01
1.533333333333333258e+03,6.134999990463256836e-01
2.300000000000000000e+03,6.131111383438110352e-01
3.066666666666666515e+03,6.133888959884643555e-01
3.833333333333333030e+03,6.126111149787902832e-01
4.600000000000000000e+03,6.131666898727416992e-01
5.366666666666666060e+03,6.140555739402770996e-01
6.133333333333333030e+03,6.134444475173950195e-01
6.900000000000000000e+03,6.133888959884643555e-01
7.666666666666666060e+03,6.136666536331176758e-01
8.433333333333332121e+03,6.130555868148803711e-01
9.200000000000000000e+03,6.130000352859497070e-01
9.966666666666666060e+03,6.140555739402770996e-01
1.073333333333333212e+04,6.128333210945129395e-01
1.150000000000000000e+04,6.139444708824157715e-01
1.226666666666666606e+04,6.121110916137695312e-01
1.303333333333333212e+04,6.127777695655822754e-01
1.380000000000000000e+04,6.122778058052062988e-01
1.456666666666666606e+04,6.115000247955322266e-01
1.533333333333333212e+04,6.117222309112548828e-01
1.610000000000000000e+04,6.115000247955322266e-01
1.686666666666666424e+04,6.113333106040954590e-01
1.763333333333333212e+04,6.109444499015808105e-01
1.840000000000000000e+04,6.117777824401855469e-01
1.916666666666666424e+04,6.115000247955322266e-01
1.993333333333333212e+04,6.106111407279968262e-01
2.070000000000000000e+04,6.115000247955322266e-01
2.146666666666666424e+04,6.116111278533935547e-01
2.223333333333333212e+04,6.111111044883728027e-01
2.300000000000000000e+04,6.107777953147888184e-01
2.376666666666666424e+04,6.111666560173034668e-01
2.453333333333333212e+04,6.116111278533935547e-01
2.530000000000000000e+04,6.098333597183227539e-01
2.606666666666666424e+04,6.102222204208374023e-01
2.683333333333333212e+04,6.108888983726501465e-01
2.760000000000000000e+04,6.102777719497680664e-01
2.836666666666666424e+04,6.107222437858581543e-01
2.913333333333333212e+04,6.109444499015808105e-01
2.990000000000000000e+04,6.104444265365600586e-01
3.066666666666666424e+04,6.102222204208374023e-01
3.143333333333333212e+04,6.108333468437194824e-01
3.220000000000000000e+04,6.107777953147888184e-01
3.296666666666666424e+04,6.103333234786987305e-01
3.373333333333332848e+04,6.102777719497680664e-01
3.450000000000000000e+04,6.110000014305114746e-01
