# Iterations, accuracy
0.000000000000000000e+00,7.260555624961853027e-01
1.956521739130434753e+03,7.311111092567443848e-01
3.913043478260869506e+03,7.350555658340454102e-01
5.869565217391304031e+03,7.343888878822326660e-01
7.826086956521739012e+03,7.353888750076293945e-01
9.782608695652173992e+03,7.365555763244628906e-01
1.173913043478260806e+04,7.375000119209289551e-01
1.369565217391304395e+04,7.358888983726501465e-01
1.565217391304347802e+04,7.364444732666015625e-01
1.760869565217391209e+04,7.363333702087402344e-01
1.956521739130434798e+04,7.372222542762756348e-01
2.152173913043478387e+04,7.369999885559082031e-01
2.347826086956521613e+04,7.366666793823242188e-01
2.543478260869565202e+04,7.367222309112548828e-01
2.739130434782608791e+04,7.365555763244628906e-01
2.934782608695652016e+04,7.365000247955322266e-01
3.130434782608695605e+04,7.367222309112548828e-01
3.326086956521739194e+04,7.369444370269775391e-01
3.521739130434782419e+04,7.367222309112548828e-01
3.717391304347826372e+04,7.366666793823242188e-01
3.913043478260869597e+04,7.364444732666015625e-01
4.108695652173912822e+04,7.368333339691162109e-01
4.304347826086956775e+04,7.366666793823242188e-01
4.500000000000000000e+04,7.366666793823242188e-01
